Symbol,Date,Open,High,Low,Close,Volume
GOOG,11/24/2023,139.539993,139.677002,137.470001,138.220001,8828600
GOOG,7/21/2023,120.870003,121.300003,119.07,120.309998,56498100
GOOGL,10/6/2023,134.009995,138.160004,134.009995,137.580002,27583200
GOOGL,9/18/2023,136.610001,139.160004,136.610001,138.210007,21861300
BTC-USD,11/15/2023,35548.11328,37964.89453,35383.78125,37880.58203,27365821679
TSLA,6/7/2023,228,230.830002,223.199997,224.570007,185710800
TSLA,9/19/2023,264.350006,267.850006,261.200012,266.5,103704000
LULU,11/16/2023,430.670013,431.5,416.549988,420.279999,1706800
GOOG,9/28/2023,130.690002,134.179993,130.690002,133.130005,18201400
GOOGL,12/7/2023,135.039993,138.559998,134.699997,136.929993,56767100
BTC-USD,3/24/2023,28324.11133,28388.4375,27039.26563,27493.28516,25980310960
GOOGL,12/20/2023,138.970001,141.699997,138.070007,138.339996,49107200
LULU,7/19/2023,385,394.540009,384.869995,390.51001,1478200
BTC-USD,12/9/2023,44180.01953,44361.25781,43627.59766,43725.98438,17368210171
GOOG,4/25/2023,106.610001,107.440002,104.559998,104.610001,31408100
GOOGL,2/5/2024,142.820007,145.470001,142.779999,143.679993,38505400
GOOG,5/2/2023,107.660004,107.730003,104.5,105.980003,20343100
TSLA,5/5/2023,163.970001,170.789993,163.509995,170.059998,107440900
BTC-USD,6/16/2023,25575.2832,26463.17383,25245.35742,26327.46289,16324646965
BTC-USD,11/23/2023,37420.43359,37643.91797,36923.86328,37289.62109,14214948217
BTC-USD,9/28/2023,26355.8125,27259.5,26327.32227,27021.54688,14079002707
LULU,2/16/2024,457.119995,457.390015,445.529999,449.600006,1340700
LULU,7/25/2023,380,383.109985,378.730011,382.119995,725600
LULU,4/26/2023,373.779999,375.209991,371.859985,372.940002,1019700
LULU,10/20/2023,397.429993,398.130005,389,395.820007,1937000
TSLA,6/5/2023,217.800003,221.289993,214.520004,217.610001,151143100
LULU,12/14/2023,505.059998,505.630005,487.190002,489.299988,2649600
GOOGL,9/6/2023,136.020004,136.529999,133.669998,134.460007,18684500
GOOGL,10/4/2023,132.789993,135.570007,132.529999,135.240005,26752300
GOOGL,2/13/2024,144.919998,146.669998,143.690002,145.139999,27837700
BTC-USD,5/28/2023,26871.1582,28193.44922,26802.75195,28085.64648,14545229578
GOOGL,4/6/2023,105.260002,109.169998,104.330002,108.419998,48711500
GOOGL,7/11/2023,116.290001,117.709999,115.349998,117.139999,23078800
LULU,6/2/2023,378.230011,386.329987,364.820007,365.440002,9304500
TSLA,4/6/2023,183.080002,186.389999,179.740005,185.059998,123857900
LULU,6/29/2023,378.019989,379.959991,369.839996,370.26001,1103500
LULU,3/15/2024,467.119995,470.670013,463.160004,464.940002,1678100
TSLA,9/8/2023,251.220001,256.519989,246.669998,248.5,118367700
BTC-USD,7/7/2023,29907.99805,30434.64453,29777.28516,30342.26563,13384770155
TSLA,4/11/2023,186.690002,189.190002,185.649994,186.789993,115770900
BTC-USD,10/10/2023,27589.20117,27715.84766,27301.6543,27391.01953,9973350678
GOOGL,9/7/2023,133.589996,135.580002,132.949997,135.259995,18844300
TSLA,1/12/2024,220.080002,225.339996,217.149994,218.889999,122889000
GOOGL,12/5/2023,128.949997,132.139999,128.25,130.990005,27384800
BTC-USD,6/23/2023,29896.38281,31389.53906,29845.21484,30695.46875,24115570085
GOOG,3/11/2024,137.070007,139.979996,137.070007,138.940002,22536400
GOOG,5/24/2023,121.879997,122.75,120.75,121.639999,23087900
TSLA,1/30/2024,195.330002,196.360001,190.610001,191.589996,109982300
TSLA,3/8/2024,181.5,182.729996,174.699997,175.339996,85315300
LULU,8/8/2023,378.640015,381.109985,373.709991,380.700012,860600
LULU,2/20/2024,445.769989,449.600006,441.01001,444.600006,1185300
GOOGL,11/8/2023,130.970001,132.210007,130.779999,131.839996,26425800
LULU,7/13/2023,386.98999,387.730011,379.339996,379.540009,702000
BTC-USD,1/19/2024,41278.46094,42134.16016,40297.45703,41618.40625,25752407154
LULU,5/16/2023,372.160004,372.880005,367.549988,371.519989,1509200
GOOG,7/5/2023,120.059998,123.370003,120.059998,122.629997,17830300
TSLA,12/29/2023,255.100006,255.190002,247.429993,248.479996,100615300
GOOGL,9/19/2023,137.419998,138.410004,136.619995,138.039993,20353700
TSLA,11/20/2023,234.039993,237.100006,231.020004,235.600006,116320100
LULU,9/6/2023,400.709991,404.470001,396.769989,399,990000
TSLA,6/20/2023,261.5,274.75,261.119995,274.450012,165611200
LULU,2/5/2024,458.410004,459.049988,450.549988,456.730011,1166100
BTC-USD,11/3/2023,34942.47266,34942.47266,34133.44141,34732.32422,17158456701
LULU,9/8/2023,401.049988,401.380005,395.51001,396.359985,665600
BTC-USD,12/16/2023,41937.74219,42664.94531,41723.11328,42240.11719,14386729590
GOOGL,2/15/2024,143.139999,143.520004,140.460007,142.770004,37590700
BTC-USD,3/3/2024,62031.57813,63230.21094,61435.02344,63167.37109,26253811450
LULU,2/8/2024,463.269989,476.619995,460.980011,472.980011,1510300
GOOG,1/4/2024,139.850006,140.634995,138.009995,138.039993,18253300
BTC-USD,7/6/2023,30507.15039,31460.05273,29892.22656,29909.33789,21129219509
TSLA,1/9/2024,238.110001,238.960007,232.039993,234.960007,96705700
LULU,2/2/2024,458.5,464.619995,454.619995,462.399994,1144200
BTC-USD,11/5/2023,35090.01172,35340.33984,34594.24219,35049.35547,12412743996
GOOGL,8/4/2023,129.279999,131.509995,127.910004,128.110001,26130000
GOOG,10/17/2023,140.029999,141.25,138.529007,140.990005,17424000
GOOG,10/16/2023,139.729996,140.904999,139.320007,140.490005,17345600
LULU,6/16/2023,386.869995,386.869995,381.049988,383.019989,1849700
TSLA,8/28/2023,242.580002,244.380005,235.350006,238.820007,107673700
LULU,3/29/2023,366.25,370.25,359.640015,361.040009,11502000
BTC-USD,10/27/2023,34156.5,34238.21094,33416.88672,33909.80078,16418032871
TSLA,8/4/2023,260.970001,264.769989,253.110001,253.860001,99242600
GOOG,5/22/2023,123.510002,127.050003,123.449997,125.870003,29760200
GOOG,3/27/2023,105.32,105.400002,102.629997,103.059998,25393400
TSLA,1/25/2024,189.699997,193,180.059998,182.630005,198076800
LULU,12/5/2023,454.76001,462.269989,452.529999,456.929993,1793500
GOOGL,3/18/2024,148.610001,152.149994,147.169998,147.679993,69273700
LULU,9/20/2023,389.149994,397.98999,387.880005,391.880005,1487700
GOOG,5/10/2023,108.550003,113.510002,108.480003,112.279999,47533500
BTC-USD,2/2/2024,43077.64063,43422.48828,42584.33594,43185.85938,18603843039
GOOG,9/22/2023,131.679993,133.009995,130.509995,131.25,17348700
GOOG,4/14/2023,107.690002,109.580002,107.589996,109.459999,20758700
BTC-USD,9/15/2023,26533.81836,26840.49805,26240.70117,26608.69336,11479735788
GOOG,4/3/2023,102.669998,104.949997,102.379997,104.910004,20719900
TSLA,7/7/2023,278.429993,280.779999,273.769989,274.429993,113602000
GOOG,5/17/2023,120.18,122.279999,119.459999,121.480003,26659600
GOOG,9/14/2023,138.389999,139.550003,137.059998,138.990005,19064600
TSLA,5/1/2023,163.169998,163.279999,158.830002,161.830002,109015000
TSLA,4/24/2023,164.649994,165.649994,158.610001,162.550003,140006600
GOOG,6/27/2023,117.839996,119.894997,116.910004,119.010002,27221700
BTC-USD,3/26/2023,27495.52344,28178.14453,27445.04688,27994.33008,13878363192
GOOGL,9/14/2023,137.600006,138.699997,136.240005,138.100006,24751000
TSLA,10/2/2023,244.809998,254.279999,242.619995,251.600006,123810400
BTC-USD,8/31/2023,27301.92969,27456.07813,25752.92969,25931.47266,20181001451
GOOGL,3/19/2024,148.160004,148.789993,146.080002,147.029999,24070400
TSLA,8/3/2023,252.039993,260.48999,252,259.320007,97569100
GOOGL,4/3/2023,102.389999,104.529999,101.93,104.360001,25035400
BTC-USD,10/8/2023,27971.67773,28102.16992,27740.66211,27935.08984,7916875290
GOOG,10/3/2023,134.929993,135.240005,132.815002,133.300003,19628700
GOOGL,8/22/2023,128.509995,130.279999,128.320007,129.080002,22067500
GOOGL,3/28/2023,102.440002,102.449997,99.739998,101.029999,32057900
LULU,12/28/2023,510.459991,512.47998,508.269989,509.220001,688700
BTC-USD,7/8/2023,30346.92188,30374.4375,30080.16016,30292.54102,7509378699
LULU,3/4/2024,458.630005,459.029999,449.769989,450.790009,1254200
GOOG,10/25/2023,129.770004,130.100006,126.089996,126.669998,58796100
LULU,3/31/2023,360.049988,364.48999,357.730011,364.190002,2218000
TSLA,5/26/2023,184.619995,198.600006,184.529999,193.169998,162061500
TSLA,3/14/2024,167.770004,171.169998,160.509995,162.5,126325700
GOOGL,1/19/2024,144.740005,146.449997,144.380005,146.380005,33300700
BTC-USD,10/12/2023,26873.29297,26921.43945,26558.32031,26756.79883,9392909295
GOOGL,6/23/2023,121.379997,122.790001,121.059998,122.339996,34885300
TSLA,9/25/2023,243.380005,247.100006,238.309998,246.990005,104636600
GOOGL,5/9/2023,108.389999,110.150002,107.190002,107.349998,36360100
BTC-USD,8/13/2023,29416.59375,29441.43359,29265.80664,29282.91406,7329897180
BTC-USD,4/17/2023,30317.14648,30319.19727,29275.37109,29445.04492,17872186762
LULU,9/15/2023,388.899994,390,383.670013,389.929993,1411000
BTC-USD,7/19/2023,29862.04688,30184.18164,29794.26953,29913.92383,12128602812
BTC-USD,6/15/2023,25121.67383,25735.30859,24797.16797,25576.39453,15837384409
GOOG,4/19/2023,104.214996,105.724998,103.800003,105.019997,16732000
GOOG,7/25/2023,121.879997,123.690002,121.529999,122.790001,31820800
BTC-USD,7/22/2023,29908.69727,29991.61523,29664.12109,29771.80273,7873300598
GOOGL,9/26/2023,129.770004,130.360001,127.220001,128.570007,25718700
GOOGL,11/10/2023,130.100006,132.800003,129.410004,132.589996,26913300
GOOG,7/12/2023,119.300003,120.959999,119,119.620003,22059600
BTC-USD,8/5/2023,29075.38867,29102.46484,28957.79688,29042.12695,6598366353
TSLA,3/19/2024,172.360001,172.820007,167.419998,171.320007,77271400
GOOGL,6/30/2023,120.169998,121.080002,119.690002,119.699997,29519700
TSLA,9/7/2023,245.070007,252.809998,243.270004,251.490005,115312900
LULU,4/28/2023,377.160004,380.329987,375.910004,379.929993,1013600
BTC-USD,9/26/2023,26294.75781,26389.88477,26090.71289,26217.25,9985498161
GOOG,4/21/2023,106.089996,106.639999,105.485001,105.910004,22379000
TSLA,9/22/2023,257.399994,257.790009,244.479996,244.880005,127524100
GOOGL,5/30/2023,125.639999,125.660004,122,123.669998,35076700
BTC-USD,2/19/2024,52134.8125,52483.32422,51711.82031,51779.14453,21362184346
LULU,7/3/2023,379.899994,381.5,377.609985,379.410004,498300
BTC-USD,1/1/2024,42280.23438,44175.4375,42214.97656,44167.33203,18426978443
GOOG,3/30/2023,101.440002,101.610001,100.290001,101.32,25009800
GOOGL,5/26/2023,123.169998,125.260002,122.449997,124.610001,35635900
GOOG,11/13/2023,133.360001,134.110001,132.770004,133.639999,16409900
GOOG,9/21/2023,132.389999,133.190002,131.089996,131.360001,22042700
GOOGL,1/18/2024,142.050003,144.210007,141.990005,143.479996,25746400
TSLA,11/13/2023,215.600006,225.399994,211.610001,223.710007,140447600
BTC-USD,12/20/2023,42261.30078,44275.58594,42223.81641,43652.25,27868908174
LULU,3/24/2023,308.059998,315.51001,306.589996,313.450012,1506500
TSLA,7/14/2023,277.01001,285.299988,276.309998,281.380005,119771100
BTC-USD,12/30/2023,42091.75391,42584.125,41556.22656,42156.90234,16013925945
TSLA,3/28/2023,192,192.350006,185.429993,189.190002,98654600
GOOGL,8/28/2023,131.309998,132.539993,130.139999,131.009995,20543300
GOOG,10/31/2023,126.269997,126.559998,123.925003,125.300003,21123400
BTC-USD,1/25/2024,40075.55078,40254.48047,39545.66406,39933.80859,18491782013
TSLA,2/6/2024,177.210007,186.490005,177.110001,185.100006,122676000
LULU,12/1/2023,447.600006,467.630005,447.600006,466.609985,2454900
GOOG,7/3/2023,120.32,121.019997,119.705002,120.559998,13888300
TSLA,6/8/2023,224.220001,235.229996,223.009995,234.860001,164489700
TSLA,10/6/2023,253.979996,261.649994,250.649994,260.529999,117947000
BTC-USD,9/29/2023,27024.8418,27225.9375,26721.76367,26911.7207,10396435377
GOOGL,9/8/2023,134.910004,136.660004,134.850006,136.380005,23558300
BTC-USD,12/19/2023,42641.51172,43354.29688,41826.33594,42270.52734,23171001281
BTC-USD,10/17/2023,28522.09766,28618.75195,28110.18555,28415.74805,14872527508
GOOGL,2/6/2024,144.649994,145.360001,143.190002,144.100006,29128200
TSLA,2/22/2024,194,198.320007,191.360001,197.410004,92739500
GOOG,8/24/2023,134.727005,134.970001,130.300003,130.419998,18680400
BTC-USD,11/7/2023,35047.79297,35892.41797,34545.81641,35443.5625,18834737789
BTC-USD,1/22/2024,41553.65234,41651.20703,39450.11719,39507.36719,31338708143
BTC-USD,3/10/2024,68500.25781,70005.20313,68239.97656,69019.78906,35683977532
TSLA,4/27/2023,152.639999,160.479996,152.369995,160.190002,127015200
BTC-USD,10/25/2023,33916.04297,35133.75781,33709.10938,34502.82031,25254318008
BTC-USD,10/5/2023,27798.64648,28091.86133,27375.60156,27415.91211,11877253670
GOOGL,4/11/2023,106.550003,106.730003,104.68,105.349998,26311800
BTC-USD,12/11/2023,43792.01953,43808.375,40234.57813,41243.83203,40632672038
TSLA,1/8/2024,236.139999,241.25,235.300003,240.449997,85166600
LULU,7/24/2023,382.429993,384.350006,376.809998,380.390015,1211900
BTC-USD,6/22/2023,29995.93555,30495.99805,29679.1582,29912.28125,20653160491
LULU,8/3/2023,375.76001,385.450012,375,384,1055500
TSLA,9/12/2023,270.76001,278.390015,266.600006,267.480011,135999900
TSLA,9/1/2023,257.26001,259.079987,242.009995,245.009995,132272500
RDDT,3/22/2024,48.880001,50.9799,45.34,46.055698,6091742
BTC-USD,1/28/2024,42126.125,42797.17578,41696.91016,42035.59375,16858971687
BTC-USD,9/22/2023,26564.05664,26726.07813,26495.5332,26579.56836,10578746709
TSLA,10/12/2023,262.920013,265.410004,256.630005,258.869995,111508100
GOOGL,10/31/2023,125.059998,125.370003,122.690002,124.080002,26292300
TSLA,2/27/2024,204.039993,205.600006,198.259995,199.729996,108645400
BTC-USD,1/20/2024,41624.58984,41877.89453,41446.82422,41665.58594,11586690904
GOOG,6/22/2023,120.660004,123.934998,119.599998,123.870003,20781900
LULU,8/28/2023,367.089996,367.98999,362.970001,365.839996,1191300
BTC-USD,2/7/2024,43090.01953,44341.94922,42775.95703,44318.22266,21126587775
LULU,7/18/2023,384.380005,385.570007,379.230011,385.420013,935200
LULU,10/2/2023,384.600006,388.869995,380.880005,382.859985,1197500
GOOG,2/6/2024,145.960007,146.740005,144.520004,145.410004,21517700
LULU,2/15/2024,461.320007,463.23999,454.5,458.980011,915500
TSLA,11/27/2023,236.889999,238.330002,232.100006,236.080002,112031800
GOOGL,11/1/2023,124.07,126.489998,123.720001,126.449997,30082400
GOOG,10/9/2023,137.990005,139.970001,136.699997,139.5,16599100
TSLA,11/16/2023,239.490005,240.880005,230.960007,233.589996,136816800
LULU,9/11/2023,396.359985,399.309998,392.769989,397.440002,764200
GOOGL,7/17/2023,125.940002,127.099998,124.199997,124.650002,25716200
LULU,3/13/2024,467.929993,471.720001,465.369995,465.549988,799700
TSLA,2/2/2024,185.039993,188.690002,182,187.910004,110505100
GOOG,8/3/2023,128.369995,129.770004,127.775002,128.770004,15018100
GOOGL,8/24/2023,133.949997,134.25,129.570007,129.779999,28500700
GOOG,5/26/2023,124.065002,126,123.290001,125.43,25154700
BTC-USD,1/27/2024,41815.625,42195.63281,41431.28125,42120.05469,11422941934
GOOGL,10/3/2023,133.940002,134.259995,131.839996,132.429993,22989400
GOOG,11/6/2023,130.220001,131.559998,129.929993,131.449997,15360400
TSLA,5/17/2023,168.410004,174.5,167.190002,173.860001,125473600
BTC-USD,4/27/2023,28428.46484,29871.54688,28402.88672,29473.78711,27153445027
LULU,4/4/2023,366.589996,370.26001,364.799988,366.799988,1682200
LULU,12/12/2023,503,504.399994,495.679993,503.649994,1717100
GOOG,8/29/2023,132.998001,137.294998,132.979996,135.490005,30803300
GOOG,9/25/2023,130.770004,132.220001,130.029999,132.169998,14650000
TSLA,11/8/2023,223.149994,224.149994,217.639999,222.110001,106584800
BTC-USD,3/15/2024,71387.875,72357.13281,65630.69531,69403.77344,78320453976
GOOG,10/6/2023,134.940002,139.186005,134.940002,138.729996,20819300
LULU,7/5/2023,376.329987,381.149994,374.100006,375.98999,1000100
GOOGL,5/5/2023,104.82,105.879997,104.110001,105.57,26625100
GOOGL,3/13/2024,139,141.089996,138.990005,139.789993,23347200
TSLA,10/10/2023,257.75,268.940002,257.649994,263.619995,122656000
TSLA,7/10/2023,276.470001,277.519989,265.100006,269.609985,119425400
TSLA,9/13/2023,270.070007,274.980011,268.100006,271.299988,111673700
BTC-USD,6/6/2023,25732.10938,27313.82031,25434.86719,27238.7832,21929670693
LULU,1/25/2024,475.220001,476.940002,468.160004,474.299988,964300
GOOG,7/10/2023,119.07,119.07,116.639999,116.870003,32960100
GOOG,3/22/2023,105.139999,107.510002,104.209999,104.220001,32336900
BTC-USD,5/15/2023,26931.38477,27646.34766,26766.09766,27192.69336,14413231792
LULU,5/18/2023,371.899994,379.350006,371.149994,378.700012,1223100
LULU,7/14/2023,379.730011,381.779999,377.519989,380.410004,660000
BTC-USD,8/8/2023,29180.01953,30176.79688,29113.81445,29765.49219,17570561357
GOOGL,10/10/2023,138.5,139.720001,137.330002,138.059998,27786600
BTC-USD,9/27/2023,26209.49805,26817.8418,26111.46484,26352.7168,11718380997
GOOGL,8/23/2023,130.179993,133.410004,129.869995,132.369995,27819700
GOOG,2/27/2024,139.410004,140.490005,138.5,140.100006,22364000
GOOGL,2/8/2024,145.830002,146.330002,145.100006,145.910004,22563800
BTC-USD,3/13/2024,71482.11719,73637.47656,71334.09375,73083.5,48212536929
BTC-USD,4/23/2023,27816.14453,27820.24414,27400.31445,27591.38477,12785446832
BTC-USD,1/4/2024,42855.81641,44770.02344,42675.17578,44179.92188,30448091210
GOOGL,6/21/2023,122.400002,122.660004,120.099998,120.550003,30306300
LULU,4/6/2023,362.220001,365.589996,359.640015,364.329987,1322000
BTC-USD,3/7/2024,66099.74219,68029.92188,65655.53125,66925.48438,46989543159
GOOG,8/31/2023,137.050003,138.399994,136.820007,137.350006,28147900
GOOGL,10/9/2023,136.940002,138.940002,135.610001,138.419998,19278100
GOOG,7/18/2023,124.904999,124.989998,123.300003,124.080002,21071200
GOOGL,12/1/2023,131.860001,132.110001,130.669998,131.860001,31431200
LULU,11/6/2023,411.5,412.269989,404.51001,407.950012,826900
TSLA,2/16/2024,202.059998,203.169998,197.399994,199.949997,111173600
BTC-USD,1/14/2024,42842.26172,43065.59766,41724.61328,41796.26953,17521429522
TSLA,6/15/2023,248.399994,258.950012,247.289993,255.899994,160171200
TSLA,11/7/2023,219.979996,223.119995,215.720001,222.179993,116900100
GOOG,8/17/2023,130.449997,132.490997,129.850006,130.460007,23665600
LULU,11/15/2023,433.089996,437.059998,431.450012,432.190002,1257500
GOOGL,4/27/2023,104.449997,108.370003,103.540001,107.589996,50089200
TSLA,10/13/2023,258.899994,259.600006,250.220001,251.119995,102073800
GOOGL,1/10/2024,141,143,140.910004,142.279999,21320200
TSLA,2/9/2024,190.179993,194.119995,189.479996,193.570007,84476300
GOOGL,6/12/2023,122.790001,124.050003,121.660004,123.639999,28306400
GOOGL,4/19/2023,103.580002,104.980003,103.07,104.18,20905700
GOOGL,11/6/2023,129.050003,130.339996,128.669998,130.25,19052700
GOOGL,7/24/2023,121.660004,123,120.980003,121.529999,29686100
GOOGL,5/18/2023,120.949997,123.309998,120.830002,122.830002,35234200
BTC-USD,11/13/2023,37070.30469,37405.11719,36399.60547,36502.35547,19057712790
GOOG,1/17/2024,142.910004,143.410004,140.509995,142.889999,17884500
